bundle_path	original_path	bytes	sha256	status
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_4000gb_91b_none/report.rep	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_4000gb_91b_none/report.rep	117718	d5806515b09b9b838ccaa71c6aa82f518b143967b43e4a06bad834bf8fe61c70	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/bench.out	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/bench.out	1588185	1e7660181dac9a9f533bce53fc9bdba50bfe354ce69b9401a21e731466d278ff	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/diskstats.end	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/diskstats.end	6071	2cec7febc5419026348ea6080ceccf27d55a0115b9b7d549e5ee264cb4925f2b	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/diskstats.start	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/diskstats.start	6071	cd0102c0b6b01162bc5a8cf262db8719716d136089a6841b4c68d26a80c8ac15	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/elapsed_sec.txt	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/elapsed_sec.txt	5	c084c04b94a7063efde014c2c9730a4088635b551df67ea8525e8911bb1cd58f	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/end_epoch.txt	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/end_epoch.txt	11	ec18eb3da44b942fa864dc74788a9ee9f71023882f5e51c29f99a0da7d9bfa04	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/load_cmd.sh	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/load_cmd.sh	759	f731748022d35db88f0d80654688f080e718802a4b1bafe3f9fadbca87a337cf	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/start_epoch.txt	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/raw/start_epoch.txt	11	6a729b4fd85f238cbff12bf41ddcdf2f8c20e8001e3f92dec7c37a0191f08dec	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/report.rep	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_500gb_91b_none/report.rep	12499	78ab56f4c54dafa264ea68ddccedb80cfec5d94c69806c65f881a961f831e109	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/bench.out	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/bench.out	1621192	92fdbf1fce28486eff7f724a2d15fccf8b647026a43ff68f9618c939cd3ec729	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/diskstats.end	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/diskstats.end	6071	e6e87df282d0ea949ede3e96f15695dec247bad40a06056ca0470eff0e5e2b91	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/diskstats.start	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/diskstats.start	6071	845861022640911a3c1d6262956a36c292cf8db867f388a2f63123326d4c2d41	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/elapsed_sec.txt	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/elapsed_sec.txt	6	57b5dc42da773bc794c9c4def2429be25b0692586bf6184d334c7bcca1d488ce	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/end_epoch.txt	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/end_epoch.txt	11	7e248ac4387e5d22cdba2263787d1dcb68b7890fc7de2be85a667185793fb03b	copied
source_logs/vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/load_cmd.sh	vcomp/experiments/artifacts/log_loads/exp_260604_exp91b_baseline/scaling_91b_none/baseline_8000gb_91b_none/raw/load_cmd.sh	762	6facdd90ad2ab48f46496f0fa71170ebc13ce4dc116c763f170f77fd65e499a4	copied
