bundle_path	original_path	bytes	sha256	status
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloada/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloada/stderr.txt	160612	f31b5970680c61bb090be6b2fdb9fb1e467b77df31cb57f42145ccf2fc4cdaeb	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloada/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloada/stdout.txt	39117	7539b135328b5bae93a668505e25efb85f7daeb713c7f45f3f932fbeec9250d4	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/diskstats.end	6072	1ec057119545838f7eea77d732c827f90f470b92769b1ea90a912061db4b6e90	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/diskstats.start	6072	ebe63cf75242558cb599e7ddce99a55dc5074862fe871198685f5e70219ae0cd	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/run_cmd.sh	922	f2af39d1df58ddd6c13fa5511d68d498e92236f691085442ecb301c2688c4929	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/raw/time.out	1661	867d8d0445305f1b9e3cdfe78b08dbecd4aa71fa046b3bbd844ce00e9fe29c9d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/report.rep	407	7a092d4ac886b93679167f684d750dd6681e7db38e80b64be07d745c60c66045	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/stderr.txt	159713	cc997d2370d5927979068c83fdba77683120388d46eb0f65b9dd3bf8c952459a	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/baseline/motivation_10tb_1kb_basecopy/workloadb/stdout.txt	39009	4fd644dde9c6318c98800051cc4bb617b2a8b9f2c239204d9e1316006aad95c6	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/q3_read_summary.tsv	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/q3_read_summary.tsv	2729	b6fe72f5e4404b6190498c20b0d32c0ca12bbb53bb612ca7ff537d3e574e1ebc	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/run.log	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/run.log	2102	7df50d5eeed8298eb9f2c02e5d32e2653365394a9887c7fb988febdc37a485c3	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/diskstats.end	6072	5dc345d128c5514179334f98f1f1554f40a24f45fc7c5f568e8b3c836af44619	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/diskstats.start	6072	1588a498848805dc5edfc4cb610d61fdadce832188d133055e81bd018e415999	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/run_cmd.sh	908	96e7d660ae842f9c6b5685c697def08d7e4d4eae86121ee7a6263c29eff90f29	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/raw/time.out	1648	cba227294c479980df172bd69b03a535e62fb6212770209162ee7aa1e43f3a21	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/report.rep	377	ed1a3f7577e5fcff5fd48a12ce3a43f5323e4ea68abfbd19c5c4f6549c4d098d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/stderr.txt	163706	dc926f64432253cad700b7144bc137fa6ec2f9324e8397b5b6daa250ab818481	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloada/stdout.txt	39282	5bce86c0e55e750deda485d7687ac158265ee07e919c3666887f3049a1f69183	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/diskstats.end	6072	a5a1f84aa50ffd9224c1de53cb09c613ba9113ecf298a0d955f7eacfba12d615	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/diskstats.start	6072	f7bc1ecb90d17b1077f771fec4604d4ce15441a0da9745255b2e23826efb945d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/run_cmd.sh	908	ef28f3d7b9efe09de46a2b72ce08dcef68326c03b99a250e050d43bfeb838429	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/raw/time.out	1647	c55157d33125ea133b4f5257488556aec29a37b4b114a7d324233d41147c207d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/report.rep	407	37c3b75ff9b9f05ff382ecc5d069878c705538508cd3aa7bcb8d3fdc91dfdee7	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/stderr.txt	161317	ebd5adfa7edf80ba87a661212ed8eca5aea4c6f6ee393275485aa741c8ae3484	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_ab_260610/vcomp/motivation_10tb_1kb_w512/workloadb/stdout.txt	38816	3a140d177f52b789e1401f854f402dee02cb66266770ac6aa7829a7738a54f4b	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/diskstats.end	6072	92f5d24aebcdd11d8939b9fb51c64d96f53a0c234a7d3fbf3373af5387a5966e	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/diskstats.start	6072	0bf61e639d2b466d78fa4f3986b4a5f388ff5559b7c7f2f11dcbc964b30ddf40	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/run_cmd.sh	936	ed0c5c630bd6acbc07e67527c33d19b1052dc2b5f7fe4cbb762478f285410ffc	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/raw/time.out	1668	1e277f7037a74522d0b34800f9d365f440e609ee0f88995d42da74135eb73d99	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/report.rep	407	91bf8b013dc460dd3fde5af92b618056130d604531d8a362441af77987a7ee7e	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/stderr.txt	131534	a1d74a8855bc91212b3fc4cf4ef0e1c6f27a25d96d7825814623c38332b9433d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/baseline/motivation_10tb_1kb_basecopy/workloadc/stdout.txt	32869	ffa8794d0ce004da68aac9959ebf79ec5aecc34a4219be501f36385a9da3ad67	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/q3_read_summary.tsv	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/q3_read_summary.tsv	1580	f1a4507e97257f950036ae7dcd46c4f9724238cf18e0a3f25ca6a667998f86ef	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/run.log	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/run.log	1374	af146779307aa18d1540e55a2a069a50d342d8d58e308fdf27617d93aedac2b9	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/diskstats.end	6072	40360a1c581158cd84eef5251c606b8e16d2b100c5d8346b548b4a328ba38d5c	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/diskstats.start	6072	40c0f327db927e328369b4f258791757f6e56511c7d0221eab95605e890b7686	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/run_cmd.sh	922	6fcd5674203a62379c339e671a6941c31ae5b21b1eebdab5ab3795955f1a186c	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/raw/time.out	1654	dda402199b8c45424ca711ea26a12bf392716ffe81b54e1ac24a48d46f1d5a67	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/report.rep	407	ed05b2d038f9c37a92f6dc2a5e5ebd0ef53b2e152e6c51e7bd71c82f28cde3f0	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/stderr.txt	129816	181248f279e809d3dd379f8f0936fdd09159233fb164abc3ad4aed3e726d2253	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_c_260610/vcomp/motivation_10tb_1kb_w512/workloadc/stdout.txt	32610	3745c1f77555666168342220069d74ada659ab528e3e779c387ea3e52cad1402	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/diskstats.end	6072	8966c4443db40429984cd48951be6b789f7f0eebb30f3f37123ade5c76a019b0	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/diskstats.start	6072	fed4f1d1b472e170d6fe3044dad8037328c425356a2c88c8b6d38fdebe54e348	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/run_cmd.sh	922	df8a6d382b7c746519cfe3e8e05b4b8b17b82fa5206067f90070c9c72de411aa	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/raw/time.out	1661	907b8be7b2d58f6509ade201a4c8cb33ae7093bedb45bf0efaf833782f8e378d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/report.rep	407	9012024eee99f02a9a54645ee9337f411dc3e7cd1fd9dba9ff1e04b8e8d0566d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/stderr.txt	150569	c71403de3f44a8b8ca59001874adc8cd8e6372aef3697c83096fcf1ec67a7e63	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloadd/stdout.txt	37363	5891bf1914da61221498fdb7ea484902c91504802c3cc44c55039df898baf4fb	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/diskstats.end	6072	40077b100abe1c2d877b468e4f7bf0fdd140175ad9409011704c35330d912009	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/diskstats.start	6072	e6062ff47fcfbe4c9c33834e287f5aa4d584a636a743d8a4ef17b408ac901480	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/run_cmd.sh	922	734728ac10b5e2cdc7f69739853e0fe49612e9e91c91bacb7cfe5e47e8ffa752	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/raw/time.out	1658	6f44dfcafbe6a887af26693ce51eb93a53b4dea4ea771457856ebf03176e94cb	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/report.rep	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/report.rep	374	99fae564396b2738c1d96a4b07b2a43244617204fbd2fc2ef93d027972371ac0	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/stderr.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/stderr.txt	147357	3868bfe8ded4a088519427ff61281faa5e5c54b2829894fe9d5e29bc0671512e	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/stdout.txt	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/baseline/motivation_10tb_1kb_basecopy/workloade/stdout.txt	36294	da31bf8cc1140c7cd9884a238f66c0afe8e5acff546564abb3fe0501541a39d0	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/q3_read_summary.tsv	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/q3_read_summary.tsv	2675	99585679c526a878c0b1a1f16d16c3fe494ed126b6b5a026eb66a2e09853e9c1	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/run.log	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/run.log	2102	9a1c75b0c13faaba3db6fec96dcf281bb168fc27a2342ad2e90b0d91d8927af6	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/diskstats.end	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/diskstats.end	6072	29bfbd5a3b46e27b2ebacdfb0d64907481fbe8abd7093cf9dc7ff51482fd71d1	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/diskstats.start	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/diskstats.start	6072	36c7b4692d63bdccd51a7d457f6ebee275d48d3c3ff1c777f035837f0212049d	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/run_cmd.sh	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/run_cmd.sh	908	6f708aabaef9e759b447a976ca54acebcfe2a6d4da26f36d3ce1794c0fbb7cac	copied
source_logs/vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/time.out	vcomp/experiments/artifacts/log_runs/q3_flex_read10tb_realistic_de_260610/vcomp/motivation_10tb_1kb_w512/workloadd/raw/time.out	1647	e6b16c55f90405148bc611ec21ffc3b0e5ed1872d3b588c95264b056ecb76f42	copied
